Город,Дата,Год,Месяц,День,Макс_температура,Мин_температура,Сред_температура,Давление_гПа,Скорость_ветра_мс,Осадки_мм
Сочи,2023-06-23,2023,6,23,26.2,18.0,22.5,None,3.0,0.0
Сочи,2023-06-24,2023,6,24,26.2,19.0,23.1,None,3.0,0.0
Сочи,2023-06-25,2023,6,25,27.0,19.0,23.1,None,3.0,0.0
Сочи,2023-06-26,2023,6,26,27.3,18.0,23.8,None,3.0,0.0
Сочи,2023-06-27,2023,6,27,27.0,19.0,22.8,None,3.0,29.0
Сочи,2023-06-28,2023,6,28,26.8,18.0,23.1,None,3.0,0.0
Сочи,2023-06-29,2023,6,29,27.3,19.0,23.1,None,3.0,0.0
Сочи,2023-06-30,2023,6,30,24.9,16.0,20.8,None,3.0,0.0
Сочи,2023-07-01,2023,7,1,25.0,16.0,20.5,None,4.0,5.0
Сочи,2023-07-02,2023,7,2,26.4,16.0,21.6,None,4.0,0.0
Сочи,2023-07-03,2023,7,3,30.0,18.0,24.2,None,2.0,0.0
Сочи,2023-07-04,2023,7,4,28.7,19.0,25.2,None,3.0,0.0
Сочи,2023-07-05,2023,7,5,28.2,21.0,25.1,None,3.0,0.0
Сочи,2023-07-06,2023,7,6,30.3,21.0,26.2,None,3.0,0.0
Сочи,2023-07-07,2023,7,7,31.4,21.0,26.1,None,3.0,0.0
Сочи,2023-07-08,2023,7,8,29.3,20.0,24.7,None,3.0,36.0
Сочи,2023-07-09,2023,7,9,25.8,20.0,21.7,None,3.0,36.0
Сочи,2023-07-10,2023,7,10,23.2,18.0,20.2,None,3.0,26.0
Сочи,2023-07-11,2023,7,11,25.5,15.0,18.1,None,3.0,35.0
Сочи,2023-07-12,2023,7,12,25.3,15.0,20.3,None,4.0,0.0
Сочи,2023-07-13,2023,7,13,26.5,17.0,22.0,None,4.0,0.0
Сочи,2023-07-14,2023,7,14,27.2,17.0,22.4,None,3.0,0.0
Сочи,2023-07-15,2023,7,15,26.3,18.0,22.2,None,2.0,0.0
Сочи,2023-07-16,2023,7,16,27.5,18.0,22.3,None,3.0,0.0
Сочи,2023-07-17,2023,7,17,27.3,17.0,22.4,None,4.0,0.0
Сочи,2023-07-18,2023,7,18,26.3,18.0,22.7,None,4.0,0.0
Сочи,2023-07-19,2023,7,19,26.6,18.0,22.9,None,3.0,0.0
Сочи,2023-07-20,2023,7,20,27.3,19.0,23.2,None,3.0,0.0
Сочи,2023-07-21,2023,7,21,28.3,20.0,24.5,None,3.0,0.0
Сочи,2023-07-22,2023,7,22,28.4,21.0,24.9,None,2.0,0.0
Сочи,2023-07-23,2023,7,23,28.8,21.0,24.6,None,2.0,0.0
Сочи,2023-07-24,2023,7,24,27.9,20.0,23.6,None,3.0,0.0
Сочи,2023-07-25,2023,7,25,28.3,20.0,24.3,None,3.0,0.0
Сочи,2023-07-26,2023,7,26,28.6,20.0,24.9,None,3.0,0.0
Сочи,2023-07-27,2023,7,27,32.0,21.0,27.2,None,3.0,0.0
Сочи,2023-07-28,2023,7,28,27.0,18.0,22.8,None,3.0,4.0
Сочи,2023-07-29,2023,7,29,26.1,17.0,21.5,None,3.0,2.0
Сочи,2023-07-30,2023,7,30,27.3,17.0,23.1,None,3.0,0.0
Сочи,2023-07-31,2023,7,31,28.3,21.0,24.4,None,3.0,0.0
Сочи,2023-08-01,2023,8,1,28.8,21.0,24.8,None,3.0,0.0
Сочи,2023-08-02,2023,8,2,28.8,21.0,24.9,None,3.0,0.0
Сочи,2023-08-03,2023,8,3,29.3,21.0,24.7,None,3.0,0.0
Сочи,2023-08-04,2023,8,4,28.9,21.0,25.1,None,2.0,0.0
Сочи,2023-08-05,2023,8,5,29.7,21.0,26.0,None,3.0,0.0
Сочи,2023-08-06,2023,8,6,34.0,22.0,28.7,None,3.0,0.0
Сочи,2023-08-07,2023,8,7,34.0,23.0,27.2,None,3.0,0.0
Сочи,2023-08-08,2023,8,8,30.3,24.0,27.7,None,3.0,0.0
Сочи,2023-08-09,2023,8,9,30.8,25.0,27.2,None,2.0,0.0
Сочи,2023-08-10,2023,8,10,31.8,25.0,27.9,None,3.0,1.0
Сочи,2023-08-11,2023,8,11,32.2,24.0,28.2,None,3.0,0.0
Сочи,2023-08-12,2023,8,12,29.4,24.0,26.6,None,3.0,4.0
Сочи,2023-08-13,2023,8,13,31.8,25.0,28.0,None,2.0,0.0
Сочи,2023-08-14,2023,8,14,31.8,25.0,28.0,None,3.0,0.0
Сочи,2023-08-15,2023,8,15,31.0,25.0,28.1,None,2.0,0.0
Сочи,2023-08-16,2023,8,16,32.2,24.0,28.2,None,3.0,0.0
Сочи,2023-08-17,2023,8,17,32.0,24.0,27.9,None,3.0,0.0
Сочи,2023-08-18,2023,8,18,31.4,24.0,27.6,None,3.0,0.0
Сочи,2023-08-19,2023,8,19,31.1,22.0,27.0,None,3.0,0.0
Сочи,2023-08-20,2023,8,20,32.0,22.0,26.8,None,4.0,0.0
Сочи,2023-08-21,2023,8,21,32.6,22.0,27.3,None,3.0,0.0
Сочи,2023-08-22,2023,8,22,30.0,23.0,26.3,None,3.0,0.0
Сочи,2023-08-23,2023,8,23,30.4,22.0,26.1,None,3.0,0.0
Сочи,2023-08-24,2023,8,24,30.4,21.0,25.5,None,3.0,0.0
Сочи,2023-08-25,2023,8,25,30.2,20.0,24.8,None,4.0,0.0
Сочи,2023-08-26,2023,8,26,29.4,20.0,24.3,None,4.0,0.0
Сочи,2023-08-27,2023,8,27,29.5,20.0,24.7,None,4.0,0.0
Сочи,2023-08-28,2023,8,28,30.1,21.0,25.4,None,3.0,0.0
Сочи,2023-08-29,2023,8,29,30.1,21.0,25.6,None,3.0,0.0
Сочи,2023-08-30,2023,8,30,30.5,22.0,26.1,None,3.0,0.0
Сочи,2023-08-31,2023,8,31,32.0,22.0,26.3,None,3.0,0.0
Сочи,2023-09-01,2023,9,1,32.0,22.0,26.9,None,2.0,0.0
Сочи,2023-09-02,2023,9,2,30.4,23.0,26.4,None,3.0,0.0
Сочи,2023-09-03,2023,9,3,27.0,20.0,22.5,None,3.0,18.0
Сочи,2023-09-04,2023,9,4,27.8,20.0,23.6,None,4.0,51.0
Сочи,2023-09-05,2023,9,5,29.3,21.0,24.2,None,3.0,9.0
Сочи,2023-09-06,2023,9,6,28.9,21.0,24.8,None,3.0,0.0
Сочи,2023-09-07,2023,9,7,28.8,21.0,24.4,None,3.0,0.0
Сочи,2023-09-08,2023,9,8,28.4,20.0,23.7,None,4.0,0.0
Сочи,2023-09-09,2023,9,9,27.1,14.0,21.8,None,4.0,0.0
Сочи,2023-09-10,2023,9,10,24.9,11.0,18.3,None,3.0,0.0
Сочи,2023-09-11,2023,9,11,24.4,14.0,18.9,None,4.0,0.0
Сочи,2023-09-12,2023,9,12,24.9,15.0,18.6,None,4.0,3.0
Сочи,2023-09-13,2023,9,13,24.0,15.0,17.7,None,5.0,1.0
Сочи,2023-09-14,2023,9,14,24.6,14.0,19.1,None,4.0,0.0
Сочи,2023-09-15,2023,9,15,25.9,15.0,20.3,None,4.0,0.0
Сочи,2023-09-16,2023,9,16,26.0,17.0,20.9,None,3.0,0.0
Сочи,2023-09-17,2023,9,17,25.0,16.0,20.3,None,4.0,5.0
Сочи,2023-09-18,2023,9,18,25.2,15.0,19.6,None,3.0,0.0
Сочи,2023-09-19,2023,9,19,25.0,16.0,20.7,None,5.0,0.0
Сочи,2023-09-20,2023,9,20,25.9,16.0,20.7,None,4.0,0.0
Сочи,2023-09-21,2023,9,21,26.8,17.0,21.1,None,3.0,0.0
Сочи,2023-09-22,2023,9,22,27.2,18.0,21.8,None,3.0,0.0
Сочи,2023-09-23,2023,9,23,27.8,18.0,21.9,None,3.0,0.0
Сочи,2023-09-24,2023,9,24,27.8,17.5,22.4,None,3.0,0.0
Сочи,2023-09-25,2023,9,25,27.0,18.0,21.9,None,3.0,0.0
Сочи,2023-09-26,2023,9,26,27.0,17.4,21.9,None,4.0,0.0
Сочи,2023-09-27,2023,9,27,27.2,17.0,21.7,None,4.0,0.0
Сочи,2023-09-28,2023,9,28,26.0,17.0,20.9,None,3.0,0.0
Сочи,2023-09-29,2023,9,29,27.3,16.0,21.2,None,3.0,0.0
Сочи,2023-09-30,2023,9,30,26.9,17.0,21.2,None,3.0,0.0
Сочи,2023-10-01,2023,10,1,27.0,17.0,21.3,None,3.0,0.0
Сочи,2023-10-02,2023,10,2,23.6,17.0,19.1,None,3.0,41.0
Сочи,2023-10-03,2023,10,3,23.4,15.0,18.1,None,4.0,0.0
Сочи,2023-10-04,2023,10,4,22.9,14.0,17.3,None,4.0,0.0
Сочи,2023-10-05,2023,10,5,23.0,13.0,17.2,None,4.0,0.0
Сочи,2023-10-06,2023,10,6,22.3,13.0,17.1,None,4.0,0.0
Сочи,2023-10-07,2023,10,7,22.0,14.0,16.7,None,3.0,7.0
Сочи,2023-10-08,2023,10,8,22.8,13.0,17.6,None,4.0,0.0
Сочи,2023-10-09,2023,10,9,21.1,9.0,13.9,None,4.0,16.0
Сочи,2023-10-10,2023,10,10,13.8,10.0,10.8,None,4.0,2.0
Сочи,2023-10-11,2023,10,11,17.7,9.0,11.9,None,4.0,3.0
Сочи,2023-10-12,2023,10,12,19.0,8.0,12.4,None,4.0,0.0
Сочи,2023-10-13,2023,10,13,20.8,8.4,13.9,None,4.0,0.0
Сочи,2023-10-14,2023,10,14,20.9,11.0,14.5,None,4.0,0.0
Сочи,2023-10-15,2023,10,15,23.5,9.6,16.3,None,4.0,0.0
Сочи,2023-10-16,2023,10,16,22.5,11.4,16.7,None,4.0,0.0
Сочи,2023-10-17,2023,10,17,17.0,10.0,12.9,None,4.0,13.0
Сочи,2023-10-18,2023,10,18,16.9,8.9,12.6,None,2.0,0.0
Сочи,2023-10-19,2023,10,19,17.4,9.0,12.7,None,3.0,5.0
Сочи,2023-10-20,2023,10,20,22.3,9.0,15.1,None,5.0,0.0
Сочи,2023-10-21,2023,10,21,23.8,11.4,17.2,None,3.0,0.0
Сочи,2023-10-22,2023,10,22,24.5,13.0,17.1,None,3.0,0.0
Сочи,2023-10-23,2023,10,23,27.0,13.9,18.9,None,3.0,0.0
Сочи,2023-10-24,2023,10,24,21.4,15.0,17.5,None,2.0,0.0
Сочи,2023-10-25,2023,10,25,22.1,14.0,17.2,None,3.0,0.0
Сочи,2023-10-26,2023,10,26,22.0,15.4,17.9,None,5.0,2.0
Сочи,2023-10-27,2023,10,27,26.3,17.0,18.9,None,5.0,1.0
Сочи,2023-10-28,2023,10,28,27.5,17.0,21.8,None,4.0,0.0
Сочи,2023-10-29,2023,10,29,23.1,14.0,17.9,None,2.0,3.0
Сочи,2023-10-30,2023,10,30,22.3,13.0,16.6,None,2.0,0.0
Сочи,2023-10-31,2023,10,31,26.0,11.9,18.1,None,3.0,0.0
Сочи,2023-11-01,2023,11,1,25.7,12.6,18.3,None,3.0,0.0
Сочи,2023-11-02,2023,11,2,22.0,15.8,17.7,None,3.0,1.0
Сочи,2023-11-03,2023,11,3,21.9,14.0,17.4,None,3.0,5.0
Сочи,2023-11-04,2023,11,4,22.2,12.4,16.3,None,4.0,1.0
Сочи,2023-11-05,2023,11,5,25.3,14.0,18.0,None,5.0,0.0
Сочи,2023-11-06,2023,11,6,22.0,13.0,16.9,None,3.0,0.0
Сочи,2023-11-07,2023,11,7,20.4,12.0,14.4,None,4.0,1.0
Сочи,2023-11-08,2023,11,8,21.5,10.8,14.1,None,5.0,0.0
Сочи,2023-11-09,2023,11,9,19.9,7.0,12.8,None,4.0,9.0
Сочи,2023-11-10,2023,11,10,17.4,5.6,10.2,None,3.0,7.0
Сочи,2023-11-11,2023,11,11,22.3,6.4,15.4,None,6.0,0.0
Сочи,2023-11-12,2023,11,12,26.2,14.0,20.4,None,5.0,0.0
Сочи,2023-11-13,2023,11,13,19.0,12.0,14.1,None,4.0,4.0
Сочи,2023-11-14,2023,11,14,24.4,8.0,13.7,None,4.0,10.0
Сочи,2023-11-15,2023,11,15,17.5,7.3,13.2,None,4.0,0.0
Сочи,2023-11-16,2023,11,16,14.6,8.0,11.7,None,3.0,39.0
Сочи,2023-11-17,2023,11,17,14.7,7.4,10.1,None,3.0,4.0
Сочи,2023-11-18,2023,11,18,19.0,7.8,12.9,None,4.0,0.0
Сочи,2023-11-19,2023,11,19,19.0,9.0,13.6,None,4.0,15.0
Сочи,2023-11-20,2023,11,20,12.6,7.0,9.6,None,3.0,8.0
Сочи,2023-11-21,2023,11,21,10.6,6.0,7.7,None,3.0,5.0
Сочи,2023-11-22,2023,11,22,14.8,6.0,10.5,None,3.0,1.0
Сочи,2023-11-23,2023,11,23,13.0,4.0,8.9,None,4.0,23.0
Сочи,2023-11-24,2023,11,24,16.0,3.8,11.7,None,5.0,5.0
Сочи,2023-11-25,2023,11,25,21.6,11.0,17.0,None,5.0,19.0
Сочи,2023-11-26,2023,11,26,24.1,7.0,17.6,None,8.0,0.0
Сочи,2023-11-27,2023,11,27,9.2,4.0,6.8,None,3.0,39.0
Сочи,2023-11-28,2023,11,28,7.0,2.9,5.1,None,4.0,11.0
Сочи,2023-11-29,2023,11,29,15.7,2.6,10.8,None,6.0,0.0
Сочи,2023-11-30,2023,11,30,13.0,9.0,10.4,None,4.0,17.0
Сочи,2023-12-01,2023,12,1,18.5,8.7,13.0,None,5.0,0.0
Сочи,2023-12-02,2023,12,2,20.0,10.9,14.4,None,5.0,0.0
Сочи,2023-12-03,2023,12,3,21.9,10.0,14.1,None,4.0,0.0
Сочи,2023-12-04,2023,12,4,21.4,7.3,13.1,None,1.0,0.0
Сочи,2023-12-05,2023,12,5,14.5,9.4,11.6,None,2.0,0.0
Сочи,2023-12-06,2023,12,6,18.1,8.9,12.8,None,2.0,2.0
Сочи,2023-12-07,2023,12,7,16.7,8.9,12.1,None,3.0,0.0
Сочи,2023-12-08,2023,12,8,18.0,10.4,14.6,None,4.0,0.0
Сочи,2023-12-09,2023,12,9,18.5,12.0,14.3,None,3.0,0.0
Сочи,2023-12-10,2023,12,10,17.5,11.0,12.9,None,5.0,11.0
Сочи,2023-12-11,2023,12,11,15.4,8.4,11.8,None,2.0,1.0
Сочи,2023-12-12,2023,12,12,15.0,9.7,11.9,None,3.0,10.0
Сочи,2023-12-13,2023,12,13,11.0,5.0,9.3,None,2.0,54.0
Сочи,2023-12-14,2023,12,14,13.0,4.7,8.7,None,4.0,0.0
Сочи,2023-12-15,2023,12,15,18.0,7.3,12.1,None,3.0,0.0
Сочи,2023-12-16,2023,12,16,15.6,8.0,11.9,None,2.0,0.0
Сочи,2023-12-17,2023,12,17,9.0,3.0,6.6,None,3.0,16.0
Сочи,2023-12-18,2023,12,18,8.4,1.8,6.3,None,4.0,4.0
Сочи,2023-12-19,2023,12,19,8.4,5.8,7.5,None,4.0,5.0
Сочи,2023-12-20,2023,12,20,15.3,4.7,8.4,None,4.0,0.0
Сочи,2023-12-21,2023,12,21,16.0,4.7,11.7,None,5.0,0.0
Сочи,2023-12-22,2023,12,22,17.0,10.0,13.3,None,4.0,1.0
Сочи,2023-12-23,2023,12,23,16.0,6.0,9.8,None,7.0,27.0
Сочи,2023-12-24,2023,12,24,7.6,1.0,4.3,None,4.0,12.0
Сочи,2023-12-25,2023,12,25,10.0,1.2,5.4,None,5.0,7.0
Сочи,2023-12-26,2023,12,26,14.0,6.7,10.9,None,5.0,8.0
Сочи,2023-12-27,2023,12,27,14.3,8.4,11.0,None,4.0,0.0
Сочи,2023-12-28,2023,12,28,11.5,1.0,7.0,None,4.0,0.0
Сочи,2023-12-29,2023,12,29,12.0,0.9,5.8,None,4.0,0.0
Сочи,2023-12-30,2023,12,30,14.4,1.8,6.8,None,3.0,0.0
Сочи,2023-12-31,2023,12,31,13.3,2.0,8.2,None,4.0,0.0
Сочи,2024-01-01,2024,1,1,13.8,6.0,8.6,None,4.0,0.0
Сочи,2024-01-02,2024,1,2,14.5,6.3,10.6,None,4.0,0.0
Сочи,2024-01-03,2024,1,3,11.0,8.0,9.6,None,3.0,14.0
Сочи,2024-01-04,2024,1,4,12.3,7.0,9.7,None,4.0,15.0
Сочи,2024-01-05,2024,1,5,13.4,6.8,9.1,None,5.0,17.0
Сочи,2024-01-06,2024,1,6,12.7,5.0,8.1,None,4.0,3.0
Сочи,2024-01-07,2024,1,7,16.9,5.3,9.7,None,5.0,0.0
Сочи,2024-01-08,2024,1,8,16.0,8.7,10.9,None,4.0,9.0
Сочи,2024-01-09,2024,1,9,12.0,8.0,9.7,None,2.0,6.0
Сочи,2024-01-10,2024,1,10,12.9,6.0,8.0,None,3.0,0.0
Сочи,2024-01-11,2024,1,11,8.9,4.0,5.6,None,2.0,5.0
Сочи,2024-01-12,2024,1,12,7.8,1.0,4.1,None,3.0,33.0
Сочи,2024-01-13,2024,1,13,1.6,-2.0,-0.6,None,3.0,0.0
Сочи,2024-01-14,2024,1,14,6.0,-1.0,1.9,None,4.0,0.0
Сочи,2024-01-15,2024,1,15,13.0,0.6,7.7,None,6.0,0.0
Сочи,2024-01-16,2024,1,16,16.3,3.7,12.5,None,7.0,1.0
Сочи,2024-01-17,2024,1,17,9.2,2.0,5.8,None,3.0,16.0
Сочи,2024-01-18,2024,1,18,16.0,1.3,8.9,None,4.0,0.0
Сочи,2024-01-19,2024,1,19,16.0,9.4,13.4,None,4.0,0.0
Сочи,2024-01-20,2024,1,20,14.4,10.0,11.4,None,4.0,3.0
Сочи,2024-01-21,2024,1,21,12.0,7.0,8.5,None,3.0,39.0
Сочи,2024-01-22,2024,1,22,8.2,2.0,5.4,None,4.0,4.0
Сочи,2024-01-23,2024,1,23,9.5,1.0,3.6,None,3.0,1.0
Сочи,2024-01-24,2024,1,24,10.3,-0.9,4.2,None,3.0,0.0
Сочи,2024-01-25,2024,1,25,9.0,2.0,6.3,None,4.0,0.0
Сочи,2024-01-26,2024,1,26,9.5,4.7,6.8,None,3.0,1.0
Сочи,2024-01-27,2024,1,27,10.1,3.0,6.1,None,4.0,0.0
Сочи,2024-01-28,2024,1,28,7.9,2.0,3.7,None,3.0,15.0
Сочи,2024-01-29,2024,1,29,9.3,1.7,4.2,None,3.0,2.0
Сочи,2024-01-30,2024,1,30,10.0,0.8,4.4,None,4.0,0.0
Сочи,2024-01-31,2024,1,31,10.8,0.6,5.1,None,3.0,0.0
Сочи,2024-02-01,2024,2,1,10.4,3.0,5.7,None,3.0,0.0
Сочи,2024-02-02,2024,2,2,10.8,2.2,5.9,None,3.0,0.0
Сочи,2024-02-03,2024,2,3,7.1,3.0,5.1,None,2.0,31.0
Сочи,2024-02-04,2024,2,4,7.1,3.0,5.3,None,4.0,15.0
Сочи,2024-02-05,2024,2,5,10.8,4.0,8.2,None,6.0,37.0
Сочи,2024-02-06,2024,2,6,10.8,5.0,6.6,None,4.0,12.0
Сочи,2024-02-07,2024,2,7,14.8,5.0,9.1,None,4.0,2.0
Сочи,2024-02-08,2024,2,8,14.4,3.9,9.1,None,4.0,0.0
Сочи,2024-02-09,2024,2,9,17.7,8.0,10.7,None,4.0,0.0
Сочи,2024-02-10,2024,2,10,17.4,7.3,12.0,None,5.0,0.0
Сочи,2024-02-11,2024,2,11,18.6,1.3,12.9,None,4.0,0.0
Сочи,2024-02-12,2024,2,12,19.9,10.0,12.9,None,5.0,0.0
Сочи,2024-02-13,2024,2,13,19.4,9.4,14.4,None,5.0,0.0
Сочи,2024-02-14,2024,2,14,23.4,13.0,16.1,None,5.0,0.0
Сочи,2024-02-15,2024,2,15,14.8,10.0,11.7,None,3.0,0.0
Сочи,2024-02-16,2024,2,16,12.3,9.0,10.7,None,2.0,2.0
Сочи,2024-02-17,2024,2,17,11.8,8.0,10.0,None,2.0,2.0
Сочи,2024-02-18,2024,2,18,11.4,7.9,9.1,None,2.0,0.0
Сочи,2024-02-19,2024,2,19,9.4,6.0,7.5,None,3.0,2.0
Сочи,2024-02-20,2024,2,20,10.4,3.0,6.5,None,2.0,1.0
Сочи,2024-02-21,2024,2,21,11.8,2.2,7.4,None,2.0,0.0
Сочи,2024-02-22,2024,2,22,13.4,5.3,8.2,None,3.0,0.0
Сочи,2024-02-23,2024,2,23,12.1,4.0,7.3,None,3.0,1.0
Сочи,2024-02-24,2024,2,24,14.3,3.0,8.4,None,4.0,0.0
Сочи,2024-02-25,2024,2,25,14.4,3.0,8.2,None,3.0,0.0
Сочи,2024-02-26,2024,2,26,14.8,3.0,8.3,None,3.0,0.0
Сочи,2024-02-27,2024,2,27,13.0,1.1,6.8,None,3.0,0.0
Сочи,2024-02-28,2024,2,28,12.5,1.7,6.8,None,3.0,0.0
Сочи,2024-02-29,2024,2,29,12.9,1.7,6.4,None,3.0,0.0
Сочи,2024-03-01,2024,3,1,13.3,1.6,7.8,None,3.0,0.0
Сочи,2024-03-02,2024,3,2,14.0,2.7,8.7,None,3.0,0.0
Сочи,2024-03-03,2024,3,3,13.2,5.8,9.8,None,4.0,0.0
Сочи,2024-03-04,2024,3,4,12.6,6.0,9.2,None,3.0,0.0
Сочи,2024-03-05,2024,3,5,14.3,6.0,9.4,None,3.0,0.0
Сочи,2024-03-06,2024,3,6,15.3,6.7,11.0,None,3.0,0.0
Сочи,2024-03-07,2024,3,7,11.4,8.0,9.4,None,4.0,16.0
Сочи,2024-03-08,2024,3,8,11.8,6.0,8.3,None,2.0,10.0
Сочи,2024-03-09,2024,3,9,11.3,3.0,6.8,None,3.0,3.0
Сочи,2024-03-10,2024,3,10,9.8,2.3,6.7,None,2.0,1.0
Сочи,2024-03-11,2024,3,11,12.8,3.0,7.0,None,3.0,0.0
Сочи,2024-03-12,2024,3,12,14.2,2.7,9.0,None,4.0,0.0
Сочи,2024-03-13,2024,3,13,18.9,7.4,13.4,None,3.0,0.0
Сочи,2024-03-14,2024,3,14,16.6,10.0,11.8,None,4.0,6.0
Сочи,2024-03-15,2024,3,15,17.4,7.0,10.5,None,4.0,17.0
Сочи,2024-03-16,2024,3,16,14.1,6.8,10.3,None,2.0,0.0
Сочи,2024-03-17,2024,3,17,13.8,6.0,9.6,None,2.0,0.0
Сочи,2024-03-18,2024,3,18,13.5,4.0,9.3,None,3.0,0.0
Сочи,2024-03-19,2024,3,19,13.6,4.7,9.9,None,3.0,0.0
Сочи,2024-03-20,2024,3,20,12.1,7.0,9.2,None,2.0,1.0
Сочи,2024-03-21,2024,3,21,12.8,6.0,9.2,None,3.0,0.0
Сочи,2024-03-22,2024,3,22,9.6,7.0,8.0,None,2.0,19.0
Сочи,2024-03-23,2024,3,23,12.5,5.0,8.3,None,3.0,0.0
Сочи,2024-03-24,2024,3,24,11.8,4.0,7.2,None,3.0,0.0
Сочи,2024-03-25,2024,3,25,15.9,3.2,9.3,None,4.0,0.0
Сочи,2024-03-26,2024,3,26,11.0,5.0,8.3,None,4.0,0.0
Сочи,2024-03-27,2024,3,27,11.8,5.0,8.2,None,4.0,26.0
Сочи,2024-04-01,2024,4,1,14.0,11.4,13.2,None,2.0,0.0
Сочи,2024-04-02,2024,4,2,17.0,10.0,13.9,None,4.0,0.0
Сочи,2024-04-03,2024,4,3,25.8,11.0,17.2,None,4.0,0.0
Сочи,2024-04-04,2024,4,4,16.6,7.9,12.6,None,2.0,0.0
Сочи,2024-04-05,2024,4,5,17.4,8.5,12.3,None,2.0,0.0
Сочи,2024-04-06,2024,4,6,15.0,7.0,11.6,None,2.0,0.0
Сочи,2024-04-07,2024,4,7,18.0,6.4,12.4,None,3.0,0.0
Сочи,2024-04-08,2024,4,8,18.3,8.0,13.6,None,2.0,0.0
Сочи,2024-04-09,2024,4,9,19.0,9.9,14.7,None,3.0,0.0
Сочи,2024-04-10,2024,4,10,15.3,12.8,13.4,None,3.0,0.0
Сочи,2024-04-11,2024,4,11,16.0,11.7,13.8,None,2.0,0.0
Сочи,2024-04-12,2024,4,12,16.1,11.7,13.7,None,4.0,0.0
Сочи,2024-04-13,2024,4,13,15.9,12.0,13.9,None,1.0,0.0
Сочи,2024-04-14,2024,4,14,16.5,9.0,13.5,None,2.0,0.0
Сочи,2024-04-15,2024,4,15,17.5,8.4,13.3,None,2.0,0.0
Сочи,2024-04-16,2024,4,16,24.1,8.9,17.4,None,2.0,0.0
Сочи,2024-04-17,2024,4,17,29.0,12.6,21.8,None,4.0,0.0
Сочи,2024-04-18,2024,4,18,28.8,14.9,22.1,None,4.0,0.0
Сочи,2024-04-19,2024,4,19,22.4,15.0,18.0,None,3.0,0.0
Сочи,2024-04-20,2024,4,20,21.4,14.0,16.7,None,3.0,1.0
Сочи,2024-04-21,2024,4,21,20.4,11.0,16.4,None,4.0,0.0
Сочи,2024-04-22,2024,4,22,20.6,9.9,14.9,None,3.0,0.0
Сочи,2024-04-23,2024,4,23,20.0,10.3,15.4,None,3.0,0.0
Сочи,2024-04-24,2024,4,24,28.3,12.0,20.6,None,4.0,0.0
Сочи,2024-04-25,2024,4,25,32.3,19.0,24.6,None,3.0,0.0
Сочи,2024-04-26,2024,4,26,29.3,17.0,23.0,None,3.0,0.0
Сочи,2024-04-27,2024,4,27,20.7,15.0,16.9,None,3.0,0.0
Сочи,2024-04-28,2024,4,28,20.3,14.0,16.9,None,3.0,0.0
Сочи,2024-04-29,2024,4,29,18.3,15.0,15.9,None,2.0,1.0
Сочи,2024-04-30,2024,4,30,19.9,14.0,16.5,None,2.0,1.0
Сочи,2024-05-02,2024,5,2,16.3,14.0,14.9,None,2.0,15.0
Сочи,2024-05-03,2024,5,3,16.4,13.0,14.6,None,1.0,23.0
Сочи,2024-05-04,2024,5,4,16.3,13.0,13.9,None,2.0,8.0
Сочи,2024-05-05,2024,5,5,17.9,13.0,14.9,None,4.0,41.0
Сочи,2024-05-06,2024,5,6,17.9,11.0,14.5,None,3.0,0.0
Сочи,2024-05-07,2024,5,7,18.4,12.0,14.5,None,3.0,0.0
Сочи,2024-05-08,2024,5,8,18.9,12.0,14.8,None,2.0,0.0
Сочи,2024-05-09,2024,5,9,20.7,12.0,16.3,None,3.0,0.0
Сочи,2024-05-10,2024,5,10,24.9,13.9,17.1,None,2.0,0.0
Сочи,2024-05-11,2024,5,11,24.8,12.0,18.6,None,4.0,0.0
Сочи,2024-05-12,2024,5,12,17.9,12.0,14.9,None,4.0,31.0
Сочи,2024-05-13,2024,5,13,18.4,11.0,14.2,None,3.0,4.0
Сочи,2024-05-14,2024,5,14,18.2,10.0,13.3,None,3.0,2.0
Сочи,2024-05-15,2024,5,15,17.3,9.0,12.4,None,3.0,3.0
Сочи,2024-05-16,2024,5,16,18.0,8.8,13.4,None,5.0,0.0
Сочи,2024-05-17,2024,5,17,18.7,9.0,13.6,None,3.0,0.0
Сочи,2024-05-18,2024,5,18,18.6,9.0,13.8,None,3.0,0.0
Сочи,2024-05-19,2024,5,19,19.9,9.7,15.2,None,3.0,0.0
Сочи,2024-05-20,2024,5,20,19.9,11.0,15.7,None,3.0,0.0
Сочи,2024-05-21,2024,5,21,21.4,11.0,16.9,None,4.0,0.0
Сочи,2024-05-22,2024,5,22,23.5,13.0,18.7,None,3.0,0.0
Сочи,2024-05-23,2024,5,23,24.4,13.6,19.4,None,3.0,0.0
Сочи,2024-05-24,2024,5,24,27.0,13.9,21.1,None,3.0,0.0
Сочи,2024-05-25,2024,5,25,23.0,15.0,18.4,None,3.0,0.0
Сочи,2024-05-26,2024,5,26,22.9,16.0,18.5,None,3.0,0.0
Сочи,2024-05-27,2024,5,27,22.6,16.0,19.2,None,3.0,0.0
Сочи,2024-05-28,2024,5,28,24.0,16.0,19.8,None,2.0,1.0
Сочи,2024-05-29,2024,5,29,22.6,15.0,18.7,None,2.0,17.0
Сочи,2024-05-30,2024,5,30,23.3,15.0,19.7,None,3.0,0.0
Сочи,2024-05-31,2024,5,31,25.8,17.0,20.8,None,2.0,0.0
